-1.29828, -2.78418
-1.31213, -2.7821
-1.27269, -2.79267
-1.28612, -2.78982
-1.35106, -2.77008
-1.36313, -2.76416
-1.32425, -2.77635
-1.33722, -2.77235
-1.2015, -2.83055
-1.2091, -2.81426
-1.17713, -2.84185
-1.18952, -2.83669
-1.24746, -2.80184
-1.26009, -2.79729
-1.22137, -2.80895
-1.23361, -2.8036
-1.49418, -2.69558
-1.50593, -2.68903
-1.46869, -2.705
-1.48048, -2.69857
-1.5445, -2.67515
-1.55314, -2.6632
-1.5211, -2.68853
-1.53281, -2.68187
-1.39421, -2.73628
-1.40613, -2.73017
-1.3676, -2.74297
-1.38225, -2.74234
-1.44503, -2.71771
-1.45877, -2.71491
-1.4208, -2.72933
-1.43316, -2.72399
-0.890527, -2.9589
-0.903136, -2.95403
-0.865232, -2.96847
-0.877608, -2.96275
-0.941726, -2.94195
-0.954554, -2.93781
-0.916017, -2.95006
-0.928881, -2.94603
-0.838751, -2.97399
-0.852271, -2.97222
-0.760122, -2.99299
-0.822827, -2.96702
-0.788104, -2.94124
-0.80093, -2.93778
-0.76441, -2.95575
-0.775263, -2.94465
-1.11522, -2.86779
-1.10055, -2.86703
-1.07584, -2.87746
-1.08838, -2.87274
-1.15192, -2.85109
-1.16472, -2.84696
-1.12589, -2.85824
-1.14021, -2.85795
-0.990034, -2.91654
-1.00275, -2.9122
-0.967363, -2.93362
-0.978885, -2.92558
-1.05308, -2.89331
-1.06569, -2.88869
-1.01545, -2.90779
-1.04045, -2.89788
-1.02779, -2.90239
-2.03469, -2.44645
-2.05114, -2.44445
-2.02146, -2.45222
-1.99682, -2.44398
-2.11185, -2.42941
-2.07369, -2.42798
-2.06243, -2.43624
-1.9704, -2.43324
-1.92795, -2.51255
-1.93889, -2.50411
-1.91515, -2.51855
-1.8903, -2.50851
-1.95324, -2.47767
-1.95977, -2.44182
-1.94795, -2.49327
-1.94909, -2.45035
-2.25502, -2.35563
-2.26945, -2.35008
-2.23301, -2.37376
-2.24404, -2.36472
-2.31339, -2.33367
-2.32355, -2.32355
-2.28038, -2.34087
-2.29057, -2.3309
-2.13297, -2.41089
-2.14347, -2.40156
-2.08948, -2.42497
-2.12243, -2.42017
-2.20339, -2.38361
-2.21922, -2.37982
-2.15393, -2.39218
-2.18553, -2.38509
-2.17242, -2.39164
-1.69492, -2.60994
-1.70739, -2.6042
-1.67154, -2.62379
-1.68297, -2.61647
-1.743, -2.58411
-1.75426, -2.57648
-1.71873, -2.59672
-1.73005, -2.5892
-1.5925, -2.65036
-1.60664, -2.64766
-1.56779, -2.66157
-1.58041, -2.65643
-1.66007, -2.63106
-1.64275, -2.62895
-1.6187, -2.64148
-1.63021, -2.63439
-1.8147, -2.54411
-1.83045, -2.54266
-1.79243, -2.55985
-1.80358, -2.552
-1.86834, -2.52491
-1.87934, -2.51674
-1.84329, -2.53708
-1.85435, -2.52901
-1.77002, -2.57539
-1.78124, -2.56765
-1.13923, 1.20049
-1.13124, 1.20254
-1.17397, 1.21568
-1.19505, 1.21609
-1.12598, 1.20746
-1.1569, 1.20851
-1.1207, 1.21237
0.446239, -3.50773
0.272096, -3.45731
0.484114, -3.55721
0.466239, -3.54144
0.241218, -3.44958
0.256341, -3.44949
0.287179, -3.45609
0.302256, -3.4548
0.550991, -3.57985
0.534922, -3.57925
0.676458, -3.64984
0.566605, -3.57741
0.516573, -3.56274
0.49991, -3.55704
0.58221, -3.5749
0.630098, -3.48449
0.148218, -3.39477
0.133326, -3.39338
0.179565, -3.4263
0.163749, -3.40907
0.0884778, -3.37884
0.0586924, -3.36249
0.118274, -3.38694
0.103373, -3.38342
0.209641, -3.42759
0.194626, -3.42748
0.225837, -3.44561
0.315223, -3.43055
0.325492, -3.38037
0.340138, -3.37792
0.5709, -3.41156
0.58578, -3.40904
0.600649, -3.40645
0.783619, -3.68664
0.76386, -3.6724
0.821604, -3.70602
0.803092, -3.69882
0.712862, -3.66736
0.694615, -3.65865
0.746633, -3.66982
0.729052, -3.66519
0.859763, -3.72404
0.841299, -3.718
0.876004, -3.72026
0.892228, -3.7164
0.907247, -3.70761
0.982477, -3.66665
0.998466, -3.66233
1.01444, -3.65794
1.0217, -3.62268
0.947628, -3.59934
1.03116, -3.59608
1.04404, -3.58195
0.879144, -3.52605
0.894521, -3.52219
1.05682, -3.56777
0.909881, -3.51825
1.07065, -3.55738
1.07505, -3.51633
1.08178, -3.48391
1.09487, -3.47248
1.10269, -3.44482
1.11555, -3.43331
1.12457, -3.41037
1.13151, -3.38172
1.14368, -3.36918
-0.468999, -3.13815
-0.481471, -3.12816
-0.442571, -3.14905
-0.455446, -3.14115
-0.521716, -3.11765
-0.535314, -3.11534
-0.495115, -3.12603
-0.508107, -3.1199
-0.36293, -3.18539
-0.376825, -3.18378
-0.335537, -3.19242
-0.349027, -3.18694
-0.415726, -3.15775
-0.428826, -3.15095
-0.388885, -3.16721
-0.402575, -3.1645
-0.689238, -3.04599
-0.701847, -3.04003
-0.664965, -3.06264
-0.676157, -3.04995
-0.739916, -3.02379
-0.750926, -3.0118
-0.715105, -3.03694
-0.72835, -3.03379
-0.576047, -3.10807
-0.58867, -3.10061
-0.548902, -3.11298
-0.56248, -3.11055
-0.638213, -3.06833
-0.651595, -3.06551
-0.600285, -3.0882
-0.624819, -3.07108
-0.611803, -3.07574
-0.0145212, -3.32797
-0.0289895, -3.32187
0.0145383, -3.33197
-1.45559e-007, -3.33
-0.0724255, -3.31921
-0.0863054, -3.29587
-0.0434708, -3.32072
-0.0579422, -3.31949
0.0438894, -3.35271
0.0292423, -3.35087
0.0733633, -3.3622
0.351215, -3.34159
0.365357, -3.33605
0.37957, -3.33145
0.394103, -3.32976
0.408628, -3.32801
-0.2546, -3.235
-0.268713, -3.23386
-0.226709, -3.24208
-0.240482, -3.23608
-0.308624, -3.20518
-0.322506, -3.2028
-0.28282, -3.23265
-0.295276, -3.21346
-0.128812, -3.27847
-0.143072, -3.27688
-0.100227, -3.28047
-0.114506, -3.279
-0.198469, -3.24494
-0.21256, -3.24304
-0.15732, -3.27522
-0.185216, -3.26175
-0.171244, -3.26752
-1.18973, 1.22129
-1.12148, 1.22388
-1.11613, 1.22876
-1.09937, 1.23174
-1.11076, 1.23362
-1.09399, 1.23653
-1.08858, 1.24129
-1.08847, 1.27444
-1.08643, 1.2498
-1.0875, 1.2621
-1.08549, 1.28223
-1.07988, 1.28695
-1.07554, 1.29319
-1.07179, 1.30019
-1.06611, 1.30485
-1.06166, 1.31105
-1.06094, 1.3219
-1.05641, 1.32809
-1.0537, 1.33661
-1.04909, 1.34277
-1.04628, 1.35129
-1.04037, 1.35584
-1.03687, 1.36355
-1.03091, 1.36806
-1.02314, 1.37014
-1.01715, 1.3746
-1.01114, 1.37902
-1.00511, 1.38342
-1.00433, 1.3951
-1.00694, 1.41168
-1.00077, 1.41606
-0.994582, 1.42041
-0.983814, 1.41816
-0.980265, 1.4533
-0.977617, 1.42244
-0.971401, 1.42669
-0.978359, 1.46422
-0.975273, 1.47348
-0.972124, 1.48274
-0.970002, 1.49367
-0.965099, 1.50041
-0.960506, 1.52231
-0.959617, 1.5063
-0.954915, 1.52818
-0.954026, 1.54169
-0.947813, 1.54669
-0.941574, 1.55166
-0.937369, 1.56004
-0.936178, 1.57357
-0.93184, 1.58195
-0.928959, 1.59291
-0.922, 1.59695
-0.916512, 1.60356
-0.912953, 1.61364
-0.91079, 1.62633
-0.904655, 1.63204
-0.902816, 1.64562
-0.899444, 1.65657
-0.893628, 1.66312
-0.887771, 1.66965
-0.880943, 1.6744
-0.877322, 1.68532
-0.87225, 1.69358
-0.868938, 1.70539
-0.864639, 1.71541
-0.859377, 1.72364
-0.854059, 1.73186
-0.853509, 1.74995
-0.847168, 1.75636
-0.839927, 1.76094
-0.836928, 1.77454
-0.836784, 1.79449
-0.833133, 1.8072
-0.825654, 1.81173
-0.820206, 1.82079
-0.81266, 1.82526
-0.813548, 1.84893
-0.806271, 1.8543
-0.798962, 1.85963
-0.793575, 1.86955
-0.790051, 1.88406
-0.884075, 2.80393
-0.871832, 2.80776
-0.800447, 2.42743
-0.805797, 2.67737
-0.859573, 2.81154
-0.84228, 2.9865
-0.829241, 2.99015
-0.816186, 2.99373
-0.786916, 2.35184
-0.791702, 2.43661
-0.784884, 1.89488
-0.782288, 1.91217
-0.794107, 2.68086
-0.793284, 2.76651
-0.782587, 2.4448
-0.783506, 3.08506
-0.782402, 2.6843
-0.775436, 1.91927
-0.767425, 1.92356
-0.766354, 1.9455
-0.75967, 1.95349
-0.757231, 1.97266
-0.749326, 1.97781
-0.74209, 1.98481
-0.73896, 2.00304
-0.733291, 2.0147
-0.726859, 2.02447
-0.718352, 2.02856
-0.710154, 2.03357
-0.737117, 2.75096
-0.725106, 2.75415
-0.706157, 2.05083
-0.704274, 2.07472
-0.713082, 2.75728
-0.693873, 3.06648
-0.676525, 2.81793
-0.664223, 2.82085
-0.770038, 3.08845
-0.756554, 3.09178
-0.680486, 3.06947
-0.667087, 3.07241
-0.651908, 2.82372
-0.634339, 2.98433
-0.621311, 2.98707
-0.608272, 2.98975
-0.60478, 3.04043
-0.591508, 3.04304
-0.578598, 3.04756
-0.566388, 3.05596
-0.553049, 3.0584
0.57342, 2.69773
0.56144, 2.69923
0.596291, 2.6897
